address,city,country,district,division_keys,end_date,event_code,event_type,event_type_string,first_event_code,first_event_id,gmaps_place_id,gmaps_url,key,lat,lng,location_name,name,parent_event_key,playoff_type,playoff_type_string,postal_code,remap_teams,short_name,start_date,state_prov,timezone,webcasts,website,week,year
"330 Hubbard St, Glastonbury, CT 06033, USA",Glastonbury,USA,,[],2023-06-24,ctgb,99,Offseason,,,ChIJh5q5zupR5okR7M3VB8vrXDo,https://maps.google.com/?cid=4205495409299541484,2023ctgb,41.7015655,-72.5936241,Glastonbury High School,CAS-CIAC Connecticut State Robotics Championship,,10.0,Double Elimination Bracket (8 Alliances),06033,,,2023-06-24,CT,America/New_York,[],https://www.nefirst.org/,,2023
"55 Forest St, East Hartford, CT 06118, USA",East Hartford,USA,"{'abbreviation': 'ne', 'display_name': 'New England', 'key': '2023ne', 'year': 2023}",[],2023-04-02,cthar,1,District,cthar,,ChIJs7f7K0VR5okRxXY42DsQAH0,"https://maps.google.com/?q=55+Forest+St,+East+Hartford,+CT+06118,+USA&ftid=0x89e651452bfbb7b3:0x7d00103bd83876c5",2023cthar,41.749505,-72.6029776,55 Forest St,NE District Hartford Event,,10.0,Double Elimination Bracket (8 Alliances),06118,,Hartford,2023-03-31,CT,America/New_York,"[{'channel': 'nefirst_red', 'type': 'twitch'}, {'channel': 'nefirst_green', 'type': 'twitch'}]",http://www.nefirst.org/,4.0,2023
"400 SE Blue Pkwy, Lee's Summit, MO 64063, USA",Lee's Summit,USA,,[],2023-10-28,cttd,99,Offseason,molee,,ChIJmde1GSggwYcRFR2xE6UbsO4,https://maps.google.com/?cid=17199277372741852437,2023cttd,38.9037919,-94.3668447,Lee's Summit High School,Cow Town ThrowDown,,10.0,Double Elimination Bracket (8 Alliances),64063,,Cow Town ThrowDown,2023-10-27,MO,America/Chicago,"[{'channel': 'jKaqOO6PNE4', 'type': 'youtube'}]",https://www.cttd-robotics.com,,2023
"568 Bucks Hill Rd, Waterbury, CT 06704, USA",Waterbury,USA,"{'abbreviation': 'ne', 'display_name': 'New England', 'key': '2023ne', 'year': 2023}",[],2023-03-12,ctwat,1,District,ctwat,,ChIJh-MgNHC_54kR8ehj394xybM,https://maps.google.com/?cid=12954940636408310001,2023ctwat,41.604199,-73.0265679,Wilby High School,NE District Waterbury Event,,10.0,Double Elimination Bracket (8 Alliances),06704,,Waterbury,2023-03-10,CT,America/New_York,"[{'channel': 'nefirst_red', 'type': 'twitch'}]",http://www.nefirst.org/,1.0,2023
"1001 Avenida De Las Americas, Houston, TX 77010, USA",Houston,USA,,[],2023-04-22,cur,3,Championship Division,cpra,,ChIJux2LIyW_QIYR2T4aJ0P5MBw,https://maps.google.com/?cid=2031397498758250201,2023cur,29.7518374,-95.35830399999999,George R. Brown Convention Center,Curie Division,2023cmptx,10.0,Double Elimination Bracket (8 Alliances),77010,,Curie,2023-04-19,TX,America/Chicago,"[{'channel': 'firstinspires_curie', 'type': 'twitch'}, {'channel': 'firstinspires2', 'type': 'twitch'}]",https://www.firstchampionship.org,,2023
"1001 Avenida De Las Americas, Houston, TX 77010, USA",Houston,USA,,[],2023-04-22,dal,3,Championship Division,dcmp,,ChIJux2LIyW_QIYR2T4aJ0P5MBw,https://maps.google.com/?cid=2031397498758250201,2023dal,29.7518374,-95.35830399999999,George R. Brown Convention Center,Daly Division,2023cmptx,10.0,Double Elimination Bracket (8 Alliances),77010,,Daly,2023-04-19,TX,America/Chicago,"[{'channel': 'firstinspires_daly', 'type': 'twitch'}]",https://www.firstchampionship.org,,2023
"12777 Gemini Blvd N, Orlando, FL 32816, USA",Orlando,USA,,[],2023-03-18,flor,0,Regional,flor,,ChIJ30cpsVpo54gRaZF-NLHKIME,"https://maps.google.com/?q=12777+Gemini+Blvd+N,+Orlando,+FL+32816,+USA&ftid=0x88e7685ab12947df:0xc120cab1347e9169",2023flor,28.607438,-81.1973124,12777 Gemini Blvd N,Orlando Regional,,10.0,Double Elimination Bracket (8 Alliances),32816,,Orlando,2023-03-15,FL,America/New_York,"[{'channel': 'firstinspires13', 'type': 'twitch'}, {'channel': 'firstinspires14', 'type': 'twitch'}]",http://orlandofrc.org,2.0,2023
"28401 SW 167th Ave, Homestead, FL 33030, USA",Homestead,USA,,[],2023-10-21,flpp,99,Offseason,,,ChIJtxyoyHfn2YgRoyTSeTVHqN0,https://maps.google.com/?cid=15972094373472117923,2023flpp,25.5008829,-80.4598432,South Dade Senior High School,Pirate's Pillage,,,,33030,,,2023-10-21,FL,America/New_York,"[{'channel': '_Yd0m1e91nE', 'date': '2023-10-21', 'type': 'youtube'}]",https://docs.google.com/forms/d/e/1FAIpQLSfRjat5AdUr__7vn60DObx2QjVA4XMTah3ptjA61KByNxws3Q/viewform?pli=1,,2023
"2200 E Fowler Ave, Tampa, FL 33612, USA",Tampa,USA,,[],2023-10-09,flrc,99,Offseason,,,ChIJ48GxnDVN3YgR6SHfkVcJqaE,https://maps.google.com/?cid=11648852182884622825,2023flrc,28.0566249,-82.4339742,University Mall,ROBOTICON,,,,33612,,,2023-10-08,FL,America/New_York,"[{'channel': 'AncikwPxgRo', 'date': '2023-10-08', 'type': 'youtube'}, {'channel': 'joAiTZyHekc', 'date': '2023-10-09', 'type': 'youtube'}]",https://roboticon.net,,2023
"1800 Wahnish Way, Tallahassee, FL 32310, USA",Tallahassee,USA,,[],2023-03-26,flta,0,Regional,flta,,ChIJK3ETakD17IgRk_Lp4OTqaTs,https://maps.google.com/?cid=4281211189539238547,2023flta,30.4242136,-84.29055319999999,Alfred Lawson Jr. Multipurpose Center,Tallahassee Regional,,10.0,Double Elimination Bracket (8 Alliances),32310,,Tallahassee,2023-03-23,FL,America/New_York,"[{'channel': 'firstinspires13', 'type': 'twitch'}, {'channel': 'firstinspires14', 'type': 'twitch'}]",https://tallahasseefrc.org/,3.0,2023
"650 Okeechobee Blvd, West Palm Beach, FL 33401, USA",West Palm Beach,USA,,[],2023-03-04,flwp,0,Regional,flwp,,ChIJy8PRcV7W2IgRqhvEHtEo_9I,https://maps.google.com/?cid=15203915745655528362,2023flwp,26.70403039999999,-80.0580974,Palm Beach County Convention Center,South Florida Regional,,10.0,Double Elimination Bracket (8 Alliances),33401,,South Florida,2023-03-01,FL,America/New_York,"[{'channel': 'firstinspires13', 'type': 'twitch'}, {'channel': 'firstinspires14', 'type': 'twitch'}]",http://soflofrc.firstinflorida.org/,0.0,2023
"100 W Oglethorpe Blvd, Albany, GA 31701, USA",Albany,USA,"{'abbreviation': 'pch', 'display_name': 'Peachtree', 'key': '2023pch', 'year': 2023}",[],2023-03-04,gaalb,1,District,gaalb,,ChIJHffx_Xl58ogRIq4NwBcCZjQ,"https://maps.google.com/?q=100+W+Oglethorpe+Blvd,+Albany,+GA+31701,+USA&ftid=0x88f27979fdf1f71d:0x34660217c00dae22",2023gaalb,31.5744809,-84.14839839999999,100 W Oglethorpe Blvd,PCH District Albany Event,,10.0,Double Elimination Bracket (8 Alliances),31701,,Albany,2023-03-02,GA,America/New_York,"[{'channel': 'gafirst1', 'type': 'twitch'}, {'channel': 'gafirst2', 'type': 'twitch'}]",http://www.gafirst.org,0.0,2023
"1601 Maple St, Carrollton, GA 30117, USA",Carrollton,USA,"{'abbreviation': 'pch', 'display_name': 'Peachtree', 'key': '2023pch', 'year': 2023}",[],2023-03-25,gacar,1,District,gacar,,ChIJGxpOKHwvi4gRYEj9ZPtfwFg,"https://maps.google.com/?q=1601+Maple+St,+Carrollton,+GA+30117,+USA&ftid=0x888b2f7c284e1a1b:0x58c05ffb64fd4860",2023gacar,33.5715066,-85.10335599999999,1601 Maple St,PCH District Carrollton Event,,10.0,Double Elimination Bracket (8 Alliances),30117,,Carrollton,2023-03-23,GA,America/New_York,"[{'channel': 'gafirst1', 'type': 'twitch'}, {'channel': 'gafirst2', 'type': 'twitch'}]",http://gafirst.org/,3.0,2023
"261 Stars Way, Emerson, GA 30121, USA",Emerson,USA,"{'abbreviation': 'pch', 'display_name': 'Peachtree', 'key': '2023pch', 'year': 2023}",[],2023-04-08,gacmp,2,District Championship,gacmp,,ChIJPY1WWW5G9YgR74J053UnThE,https://maps.google.com/?cid=1246977534176035567,2023gacmp,34.1169014,-84.7430706,LakePoint Sports,Peachtree District Championship,,10.0,Double Elimination Bracket (8 Alliances),30121,,Peachtree,2023-04-05,GA,America/New_York,"[{'channel': 'gafirst1', 'type': 'twitch'}, {'channel': 'gafirst2', 'type': 'twitch'}]",http://www.gafirst.org,5.0,2023
"2211 Dug Gap Battle Rd, Dalton, GA 30720, USA",Dalton,USA,"{'abbreviation': 'pch', 'display_name': 'Peachtree', 'key': '2023pch', 'year': 2023}",[],2023-03-11,gadal,1,District,gadal,,ChIJrUGxJksLYIgRDbZ6E1rb5gc,https://maps.google.com/?cid=569383582829295117,2023gadal,34.7592915,-85.0052108,Dalton Convention Center,PCH District Dalton Event,,10.0,Double Elimination Bracket (8 Alliances),30720,,Dalton,2023-03-09,GA,America/New_York,"[{'channel': 'gafirst1', 'type': 'twitch'}, {'channel': 'gafirst2', 'type': 'twitch'}]",http://www.gafirst.org,1.0,2023
"2001 Riverside Dr, Gainesville, GA 30501, USA",Gainesville,USA,,[],2023-10-29,gagai,99,Offseason,GAGai,,ChIJX_hRRxP29YgRwNHAPv_2TgM,https://maps.google.com/?cid=238399406427132352,2023gagai,34.3323099,-83.8325229,Riverside Preparatory Academy,GRITS,,,,30501,,,2023-10-28,GA,America/New_York,[],,,2023
"2001 Riverside Dr, Gainesville, GA 30501, USA",Gainesville,USA,,[],2023-10-29,gagr,99,Offseason,,,ChIJX_hRRxP29YgRwNHAPv_2TgM,https://maps.google.com/?cid=238399406427132352,2023gagr,34.3323099,-83.8325229,Riverside Preparatory Academy,GRITS,,,,30501,,,2023-10-28,GA,America/New_York,"[{'channel': 'gafirst1', 'type': 'twitch'}, {'channel': 'gafirst2', 'type': 'twitch'}]",http://gafirst.org/blog/2023/08/12/grits-2023-event-information/,,2023
"1335 Old Norcross Rd, Lawrenceville, GA 30046, USA",Lawrenceville,USA,"{'abbreviation': 'pch', 'display_name': 'Peachtree', 'key': '2023pch', 'year': 2023}",[],2023-03-19,gagwi,1,District,gagwi,,ChIJDeAzBje89YgR2kIsC08ldak,"https://maps.google.com/?q=1335+Old+Norcross+Rd,+Lawrenceville,+GA+30046,+USA&ftid=0x88f5bc370633e00d:0xa975254f0b2c42da",2023gagwi,33.9553504,-84.0345856,1335 Old Norcross Rd,PCH District Gwinnett Event,,10.0,Double Elimination Bracket (8 Alliances),30046,,Gwinnett,2023-03-17,GA,America/New_York,"[{'channel': 'gafirst1', 'type': 'twitch'}, {'channel': 'gafirst2', 'type': 'twitch'}]",http://www.gafirst.org,2.0,2023
"1001 Avenida De Las Americas, Houston, TX 77010, USA",Houston,USA,,[],2023-04-22,gal,3,Championship Division,gcmp,,ChIJux2LIyW_QIYR2T4aJ0P5MBw,https://maps.google.com/?cid=2031397498758250201,2023gal,29.7518374,-95.35830399999999,George R. Brown Convention Center,Galileo Division,2023cmptx,10.0,Double Elimination Bracket (8 Alliances),77010,,Galileo,2023-04-19,TX,America/Chicago,"[{'channel': 'firstinspires_galileo', 'type': 'twitch'}]",https://www.firstchampionship.org,,2023
"University Center, 1400 Coleman Ave, Macon, GA 31207, USA",Macon,USA,"{'abbreviation': 'pch', 'display_name': 'Peachtree', 'key': '2023pch', 'year': 2023}",[],2023-04-01,gamac,1,District,gamac,,ChIJixsAPZ7-84gRMKJOn8A2mkE,https://maps.google.com/?cid=4727150959813108272,2023gamac,32.8288941,-83.6518573,Hawkins Arena,PCH District Macon Event,,10.0,Double Elimination Bracket (8 Alliances),31207,,Macon,2023-03-30,GA,America/New_York,"[{'channel': 'gafirst1', 'type': 'twitch'}, {'channel': 'gafirst2', 'type': 'twitch'}]",http://www.gafirst.org,4.0,2023
"3901 N Saginaw Rd, Midland, MI 48640, USA",Midland,USA,,[],2023-10-28,glbbb,99,Offseason,mimi2,,ChIJ9zjk_q0qIogRJjWuGPWQ8Go,https://maps.google.com/?cid=7705818344786375974,2023glbbb,43.6407382,-84.2754104,H. H. Dow High School,Great Lakes Bot Bash,,10.0,Double Elimination Bracket (8 Alliances),48640,,Great Lakes Bot Bash,2023-10-27,MI,America/Detroit,"[{'channel': 'first_glbr', 'type': 'twitch'}]",https://www.first-glbr.org/great-lakes-bay-bot-bash.html,,2023
"1355 Lower Campus Rd, Honolulu, HI 96822, USA",Honolulu,USA,,[],2023-03-25,hiho,0,Regional,hiho,,ChIJ8QSZn5ttAHwRe5_SpBQdDS4,https://maps.google.com/?cid=3318340474943741819,2023hiho,21.2942686,-157.8189199,SimpliFi Arena at Stan Sheriff Center,Hawaii Regional,,10.0,Double Elimination Bracket (8 Alliances),96822,,Hawaii,2023-03-22,HI,Pacific/Honolulu,"[{'channel': 'firstinspires37', 'type': 'twitch'}]",https://hawaiifirstrobotics.org/,3.0,2023
"1001 Avenida De Las Americas, Houston, TX 77010, USA",Houston,USA,,[],2023-04-22,hop,3,Championship Division,hcmp,,ChIJux2LIyW_QIYR2T4aJ0P5MBw,https://maps.google.com/?cid=2031397498758250201,2023hop,29.7518374,-95.35830399999999,George R. Brown Convention Center,Hopper Division,2023cmptx,10.0,Double Elimination Bracket (8 Alliances),77010,,Hopper,2023-04-19,TX,America/Chicago,"[{'channel': 'firstinspires_hopper', 'type': 'twitch'}, {'channel': 'firstinspires5', 'type': 'twitch'}]",https://www.firstchampionship.org,,2023
"2501 Hudson Rd, Cedar Falls, IA 50614, USA",Cedar Falls,USA,,[],2023-03-25,iacf,0,Regional,iacf,,ChIJ6ySchPD_74cRjdVvkI1kn-Q,"https://maps.google.com/?q=2501+Hudson+Rd,+Cedar+Falls,+IA+50614,+USA&ftid=0x87effff0849c24eb:0xe49f648d906fd58d",2023iacf,42.5143658,-92.4672647,2501 Hudson Rd,Iowa Regional,,10.0,Double Elimination Bracket (8 Alliances),50614,,Iowa,2023-03-22,IA,America/Chicago,"[{'channel': 'firstinspires10', 'type': 'twitch'}, {'channel': 'firstinspires9', 'type': 'twitch'}]",http://iafirst.org/,3.0,2023
"16114 N Idaho Center Blvd, Nampa, ID 83687, USA",Nampa,USA,,[],2023-04-01,idbo,0,Regional,idbo,,ChIJ7VhneHdNrlQRS8U-cdGwBws,https://maps.google.com/?cid=794798272848774475,2023idbo,43.60808650000001,-116.5086575,Ford Idaho Center,Idaho Regional,,10.0,Double Elimination Bracket (8 Alliances),83687,,Idaho,2023-03-29,ID,America/Boise,"[{'channel': 'firstinspires1', 'type': 'twitch'}, {'channel': 'firstinspires2', 'type': 'twitch'}]",https://idahofrcregional.org/,4.0,2023
"525 S Racine Ave, Chicago, IL 60607, USA",Chicago,USA,,[],2023-03-11,ilch,0,Regional,ilch,,ChIJycjqEuAsDogRqIProVv3fG8,https://maps.google.com/?cid=8033567808252773288,2023ilch,41.8748335,-87.6562505,Credit Union 1 Arena,Midwest Regional,,10.0,Double Elimination Bracket (8 Alliances),60607,,Midwest,2023-03-08,IL,America/Chicago,"[{'channel': 'firstinspires7', 'type': 'twitch'}, {'channel': 'firstinspires8', 'type': 'twitch'}]",https://www.firstillinoisrobotics.org/frc/events/midwest-regional/,1.0,2023
"1600 W Main St, Peoria, IL 61606, USA",Peoria,USA,,[],2023-03-18,ilpe,0,Regional,ilpe,,ChIJBdyFK0lZCogRyXj76kJyq3Q,https://maps.google.com/?cid=8406938761152919753,2023ilpe,40.6996192,-89.6178949,Bradley Athletics Ticket Office,Central Illinois Regional,,10.0,Double Elimination Bracket (8 Alliances),61606,,Central Illinois,2023-03-15,IL,America/Chicago,"[{'channel': 'firstinspires7', 'type': 'twitch'}, {'channel': 'firstinspires8', 'type': 'twitch'}]",http://www.firstillinoisrobotics.org/frc/events/central-illinois-regional/,2.0,2023
"3301 N Mulford Rd, Rockford, IL 61114, USA",Rockford,USA,,[],2023-07-22,ilrr,99,Offseason,ilroc,,ChIJ5Yee8mG5CIgR7ntLr2tbnAw,https://maps.google.com/?cid=908701742882585582,2023ilrr,42.3080218,-88.99321909999999,Rock Valley College,Rock River Robotics Off-Season Competition,,10.0,Double Elimination Bracket (8 Alliances),61114,,Rock River Robotics Off-Season Competition,2023-07-21,IL,America/Chicago,"[{'channel': 'firstupdatesnow', 'type': 'twitch'}]",https://r2oc.org/,,2023
"400 W Pearl St, Tremont, IL 61568, USA",Tremont,USA,,[],2023-10-28,iltrr,99,Offseason,iltre,,ChIJ6Z7t3rv7CogROp4BvX_0aJU,https://maps.google.com/?cid=10766123738698194490,2023iltrr,40.5278107,-89.49666739999999,Tremont High School,Roboteer Rumble 2023,,10.0,Double Elimination Bracket (8 Alliances),61568,,Roboteer Rumble 2023,2023-10-28,IL,America/Chicago,"[{'channel': 'firstupdatesnow', 'type': 'twitch'}]",http://team2481.com/roboteer-rumble/,,2023
"Binyamina-Giv'at Ada, Israel",Binyamina-Giv'at Ada,Israel,,[],2023-02-24,ilwz,100,Preseason,,,ChIJ-2czvl4JHRURi0Np0w2VdOc,https://maps.google.com/?cid=16678119206673793931,2023ilwz,32.5497727,34.95497450000001,Cramim Binyamina-Giv'at Ada,Pregional by ORBIT,,1.0,Elimination Bracket (16 Alliances),,,,2023-02-23,Haifa District,Asia/Jerusalem,"[{'channel': 'firstupdatesnow', 'type': 'twitch'}]",https://www.1690orbit.com/,,2023
"1406 Teal Rd, Lafayette, IN 47905, USA",Lafayette,USA,,[],2023-10-14,inbbb,99,Offseason,inla2,,ChIJD8Z4YQwdE4gRmvCK-OUFXxs,https://maps.google.com/?cid=1972301647087071386,2023inbbb,40.396081,-86.8832353,Tippecanoe County Fairgrounds,Boiler Bot Battle,,,,47905,,,2023-10-13,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://purduefirst.org/boilerbotbattle,,2023
"1100 E 5th St, Anderson, IN 46012, USA",Anderson,USA,"{'abbreviation': 'fin', 'display_name': 'FIRST Indiana Robotics', 'key': '2023fin', 'year': 2023}",[],2023-04-08,incmp,2,District Championship,incmp,,ChIJvRvrHQzZFIgRaG89vy-ipXg,https://maps.google.com/?cid=8693532981664247656,2023incmp,40.11137459999999,-85.6652206,Anderson University,FIRST Indiana State Championship,,10.0,Double Elimination Bracket (8 Alliances),46012,,Indiana,2023-04-06,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://www.firstindianarobotics.org/,5.0,2023
"475 E State Blvd, Fort Wayne, IN 46805, USA",Fort Wayne,USA,,[],2023-09-30,infor,99,Offseason,infor,,ChIJ1asqep3kFYgRUMb_M4uqtjI,"https://maps.google.com/?q=475+E+State+Blvd,+Fort+Wayne,+IN+46805,+USA&ftid=0x8815e49d7a2aabd5:0x32b6aa8b33ffc650",2023infor,41.0975724,-85.1354575,475 E State Blvd,Fort Wayne Robotics Off-Season Tournament,,10.0,Double Elimination Bracket (8 Alliances),46805,,Fort Wayne Robotics Off-Season,2023-09-28,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://www.firstindianarobotics.org,,2023
"2717 S Morgantown Rd, Greenwood, IN 46143, USA",Greenwood,USA,"{'abbreviation': 'fin', 'display_name': 'FIRST Indiana Robotics', 'key': '2023fin', 'year': 2023}",[],2023-04-01,ingre,1,District,ingre,,ChIJv8M1k71ga4gRlsKQVms_7-g,"https://maps.google.com/?q=2717+S+Morgantown+Rd,+Greenwood,+IN+46143,+USA&ftid=0x886b60bd9335c3bf:0xe8ef3f6b5690c296",2023ingre,39.5755892,-86.194643,2717 S Morgantown Rd,FIN District Greenwood Event,,10.0,Double Elimination Bracket (8 Alliances),46143,,Greenwood,2023-03-30,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://www.firstindianarobotics.org/,4.0,2023
"56100 Bittersweet Rd, Mishawaka, IN 46545, USA",Mishawaka,USA,"{'abbreviation': 'fin', 'display_name': 'FIRST Indiana Robotics', 'key': '2023fin', 'year': 2023}",[],2023-03-05,inmis,1,District,inmis,,ChIJB7XGf-7PFogRZxgoklMn5xc,"https://maps.google.com/?q=56100+Bittersweet+Rd,+Mishawaka,+IN+46545,+USA&ftid=0x8816cfee7fc6b507:0x17e7275392281867",2023inmis,41.6800503,-86.10640579999999,56100 Bittersweet Rd,FIN District Mishawaka Event,,10.0,Double Elimination Bracket (8 Alliances),46545,,Mishawaka,2023-03-03,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://www.firstindianarobotics.org/,0.0,2023
,Princeton,USA,"{'abbreviation': 'fin', 'display_name': 'FIRST Indiana Robotics', 'key': '2023fin', 'year': 2023}",[],2023-03-12,inpri,1,District,inpri,,,,2023inpri,,,,FIN District Princeton Event presented by Toyota,,10.0,Double Elimination Bracket (8 Alliances),,,Princeton,2023-03-10,IN,America/Chicago,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://www.firstindianarobotics.org/,1.0,2023
"1801 S 18th St, Lafayette, IN 47905, USA",Lafayette,USA,"{'abbreviation': 'fin', 'display_name': 'FIRST Indiana Robotics', 'key': '2023fin', 'year': 2023}",[],2023-03-26,inwla,1,District,inwla,,ChIJleMLLQ4dE4gRkv1d_ZOambA,"https://maps.google.com/?q=1801+S+18th+St,+Lafayette,+IN+47905,+USA&ftid=0x88131d0e2d0be395:0xb0999a93fd5dfd92",2023inwla,40.3985594,-86.87487899999999,1801 S 18th St,FIN District Tippecanoe Event,,10.0,Double Elimination Bracket (8 Alliances),47905,,Tippecanoe,2023-03-24,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://www.firstindianarobotics.org/,3.0,2023
"1801 S 18th St, Lafayette, IN 47905, USA",Lafayette,USA,,[],2023-07-08,iri,99,Offseason,inlaf,,ChIJm0zzqREdE4gRR3Yec_4J3gc,https://maps.google.com/?cid=566901591552980551,2023iri,40.39933120000001,-86.87367139999999,Jefferson High School,Indiana Robotics Invitational,,10.0,Double Elimination Bracket (8 Alliances),47905,,Indiana Robotics Invitational,2023-07-07,IN,America/Indiana/Indianapolis,"[{'channel': 'f7TbE8TyA_c', 'date': '2023-07-07', 'type': 'youtube'}, {'channel': 'jM4KqdqDY78', 'date': '2023-07-08', 'type': 'youtube'}, {'channel': 'firstinrobotics', 'type': 'twitch'}]",http://www.indianaroboticsinvitational.org/,,2023
"Derech David Banbanishty 1, Jerusalem, Israel",Jerusalem,Israel,"{'abbreviation': 'isr', 'display_name': 'FIRST Israel', 'key': '2023isr', 'year': 2023}",[],2023-03-23,iscmp,2,District Championship,iscmp,,ChIJRwz67IzXAhURrs_CnaeJ2kQ,https://maps.google.com/?cid=4961429292501356462,2023iscmp,31.75131799999999,35.1941643,Pais Arena,FIRST Israel District Championship,,10.0,Double Elimination Bracket (8 Alliances),,,Israel,2023-03-20,Jerusalem District,Asia/Jerusalem,"[{'channel': 'firstisrael', 'type': 'twitch'}]",http://firstisrael.org.il,3.0,2023
"Ha-Palmakh St 2, Ra'anana, Israel",Ra'anana,Israel,"{'abbreviation': 'isr', 'display_name': 'FIRST Israel', 'key': '2023isr', 'year': 2023}",[],2023-02-28,isde1,1,District,isde1,,ChIJowasimU4HRURm0EgIcpHD_0,https://maps.google.com/?cid=18234872349711155611,2023isde1,32.1899657,34.87720060000001,Mor Metro-West High School,ISR District Event #1,,10.0,Double Elimination Bracket (8 Alliances),,,ISR #1,2023-02-26,Center District,Asia/Jerusalem,"[{'channel': 'firstisrael', 'type': 'twitch'}]",http://firstisrael.org.il,0.0,2023
"Ha-Palmakh St 2, Ra'anana, Israel",Ra'anana,Israel,"{'abbreviation': 'isr', 'display_name': 'FIRST Israel', 'key': '2023isr', 'year': 2023}",[],2023-03-03,isde2,1,District,isde2,,ChIJowasimU4HRURm0EgIcpHD_0,https://maps.google.com/?cid=18234872349711155611,2023isde2,32.1899657,34.87720060000001,Mor Metro-West High School,ISR District Event #2,,10.0,Double Elimination Bracket (8 Alliances),,,ISR #2,2023-03-01,Center District,Asia/Jerusalem,"[{'channel': 'firstisrael', 'type': 'twitch'}]",http://firstisrael.org.il,0.0,2023
