base_event_key,phase,years_count,mean_ratio_var,mean_ratio_std,mean_ratio_cv,mean_ratio_autocorr,median_ratio_var,median_ratio_std,median_ratio_cv,median_ratio_autocorr,mode_ratio_var,mode_ratio_std,mode_ratio_cv,mode_ratio_autocorr
isde4,auto,7,0.016357141441698454,0.12789504072362795,0.12117905777792311,0.2492151068518695,0.034683104800515945,0.18623400548910488,0.1692557122876606,0.4948324192814515,0.2249281934996221,0.47426595228797747,0.39785292934943517,-0.2090265888643118
joh,auto,3,0.03652020714290318,0.19110260893798175,0.11782519199756057,1.0,0.17799336718990458,0.42189260148751667,0.23695992791829776,1.0,1.6234124079963823,1.2741320214155134,0.5379225800231737,1.0
ksla,auto,5,0.014166469437716062,0.11902297861218254,0.13463232042778303,-0.7163365485120528,0.015300250000000001,0.12369417932950605,0.13739981041877927,-0.5688350809048272,0.096,0.30983866769659335,0.38729833462074165,-0.4402254531628119
lake,auto,8,0.01911892557386713,0.13827120298119608,0.1538279465582169,0.43688639782642646,0.08361979134273803,0.289170868765749,0.34581657872480726,0.5951187130352178,0.09845486111111112,0.3137751760594058,0.39018674743138543,0.5264969199458351
mabos,auto,8,0.016883591307179667,0.12993687431664527,0.12888888883612074,-0.26208604749246184,0.01649822841741115,0.12844542972566658,0.12460921670435818,0.07506571225281493,0.059288194444444456,0.24349167222811638,0.23659109852124666,-0.18214674336364092
mabri,auto,6,0.014158026565767036,0.1189875059229625,0.1281937761879341,0.6690060897379483,0.09726984476918339,0.3118811388480929,0.39266918857069283,0.813082500880285,0.09657064471879286,0.31075817723560045,0.3920780740822996,-0.38302295861520796
marea,auto,7,0.005586825977090404,0.07474507326299443,0.08163194261038334,0.07981094069518278,0.057430613105420955,0.2396468508147373,0.27360365297792527,-0.20955339089467828,0.32047386637018604,0.5661041126596644,0.49994586310581257,-0.2769896096564234
mawne,auto,5,0.010286843488991632,0.10142407746187111,0.09829180374880289,-0.5855248987355522,0.01768396398891967,0.13298106627982673,0.11787726605783702,-0.13973457275587006,0.02825927977839334,0.16810496654886,0.14841981247343589,-0.9215231019270953
mawor,auto,7,0.013623846521755908,0.11672123423677419,0.11620957776407358,0.6534919208438832,0.12187235955230244,0.3491022193459996,0.3565759161492059,0.21576033083293958,0.2540326170480504,0.5040164848971216,0.43337959372304763,0.15827700265060787
mdbet,auto,6,0.009403814380850634,0.09697326632041758,0.12474466487721618,0.10375756237094118,0.06879912020754976,0.26229586387808285,0.34080471290566644,-0.39889535045334024,0.14470355128791343,0.38039919990440757,0.5561793356003072,-0.2981791565259498
mdedg,auto,3,0.004279789461988746,0.06542009983169352,0.0675417571361276,-0.9999999999999999,0.13123582766439915,0.36226485844530815,0.498856526383703,-1.0,0.015802469135802476,0.12570787221094182,0.13797205486566785,
mdowi,auto,3,0.009942857473147325,0.09971387803684763,0.10083478860080225,1.0,0.13718820861678005,0.3703892663358106,0.5018177156807756,,0.0,0.0,0.0,
melew,auto,7,0.0057432610901095174,0.07578430635764583,0.07318678653308533,-0.15248661387482199,0.013640149937526028,0.1167910524720367,0.10952653724650331,-0.3582488604159191,0.07419970142566104,0.2723962213865329,0.23713329236340353,0.9422100695930256
miann,auto,3,0.003512967418738837,0.059270291198363766,0.06308298662867022,-0.9999999999999999,0.13718820861678005,0.3703892663358106,0.5018177156807756,-1.0,0.015389350569405977,0.12405382126079784,0.1359820733051053,
mibel,auto,6,0.017119078451514523,0.13083989625307155,0.13754194374895,0.5053874570922442,0.027712785694263862,0.16647157623529568,0.16007894975494996,0.3234099841226979,0.03222222222222221,0.1795054935711501,0.17371499377853233,-0.45833333333333337
mibro,auto,4,0.0032126915586405706,0.05668061007646769,0.06324323494732363,-0.6642693144596139,0.11079273043774082,0.33285541972114685,0.42881836825875047,-0.2700498693566679,0.022853185595567874,0.15117270122468499,0.17766688597540298,-0.9798637100971994
micen,auto,4,0.04188757021465174,0.20466453091498718,0.2783867792868831,-0.3598354165365182,0.14069088379153316,0.37508783476878205,0.5690987837871176,-0.014717447340818217,0.09638888888888889,0.3104656001699526,0.5644829093999137,0.6211685666097135
micmp,auto,8,0.21087159557157364,0.45920757351286534,0.2637649977005524,0.28766837235153947,0.6209156168032967,0.787981990151613,0.43075996391788873,0.40121276868498307,2.3133290531702064,1.5209631991505272,0.7049082415008033,-0.02953979509190078
micmp1,auto,7,0.041278429299687835,0.20317093615890988,0.13901828201117122,-0.09576208957704065,0.20701626792160696,0.45499040420827225,0.2966317462765938,0.030250714343053146,2.3678008303967943,1.5387660089814807,0.7054666638901652,-0.44293057898557037
micmp2,auto,7,0.02159552808383498,0.146954170011725,0.10086438715821969,0.16805560987838497,0.10331548852567203,0.32142726786268777,0.21581401075299908,0.5579775315272946,1.5777813372194065,1.256097662293584,0.6183118401798824,-0.2600879201167627
micmp3,auto,7,0.025397844321023273,0.1593670113951544,0.11175567100545349,0.07515914811397686,0.1316262526809582,0.3628033250687736,0.24182212936920766,0.40398743161379747,1.1511309183568776,1.072907693306781,0.5465678635094764,-0.6251881268055707
micmp4,auto,7,0.03976682948079569,0.19941622170925738,0.13476358965660487,0.033327293298894334,0.14373033897175808,0.37911784311973246,0.25086219049950575,0.3975895777759206,1.0558786272280536,1.0275595492369547,0.5224657125293666,-0.3553121511423448
midet,auto,5,0.025928203361302894,0.16102236913330673,0.20418962217823838,-0.7534023245479087,0.023675283000734924,0.15386774516036467,0.1864715191632322,-0.8595733747654063,0.12039347491535857,0.3469776288398988,0.42679596124027264,-0.055883096387120086
midtr,auto,3,0.012767382053320064,0.11299284071710058,0.18603202091175824,-1.0,0.005086645891043395,0.07132072553643433,0.1103271960262367,-0.9999999999999998,0.13629424438288704,0.3691805037957544,0.7037889202795319,1.0
miesc,auto,7,0.004758113230528939,0.06897907820875065,0.09475181205201082,-0.5363862131388843,0.04163663453567578,0.2040505685747427,0.3173965680674654,-0.29457814909956304,0.1488235626660636,0.3857765709138693,0.5433281037579732,-0.32920479884821047
mifor,auto,4,0.03365772219674806,0.18346041043437156,0.1845612363790905,0.9480935352904154,0.04480867346938775,0.21168059303910633,0.20367892113728442,0.5975889025558624,0.4133333333333332,0.6429100507328636,0.4821825380496478,-0.29230641110773387
migul,auto,4,0.01384684135155351,0.11767260238285508,0.1284712841279749,-0.5277868026053361,0.01371173469387755,0.11709711650539287,0.12857722596670587,-0.6933752452815364,0.0,0.0,0.0,
mijac,auto,4,0.00311917450036255,0.055849570279121664,0.05884721490097604,-0.8049745609533961,0.0036744855967078185,0.060617535389586884,0.06360953966260574,-0.7086682835302451,0.02481481481481481,0.1575271875417536,0.19968235040503976,-0.5000000000000001
mike2,auto,9,0.011429409930073246,0.10690841842471174,0.12436611910176817,0.20271978257667006,0.052148264008949965,0.22835994396774134,0.2807559990169107,-0.1039014615661439,0.08762521421596008,0.296015564144793,0.3250342131983707,0.08714538764805164
miken,auto,8,0.005011852103254541,0.07079443553878045,0.06616923349592846,0.2887487416920171,0.006515529336734693,0.0807188288860455,0.07495033025399682,0.35154853888381754,0.20178819444444435,0.4492084086973933,0.3730450452850325,-0.2687943262411347
miket,auto,8,0.010162071599084917,0.10080710093582157,0.1260335168791386,0.2826390348606009,0.06711112193665555,0.259058143930384,0.3440355785043855,0.5125897103264428,0.06587214335180057,0.25665569027746216,0.30937085584594964,-0.4362004250119076
mikng,auto,3,0.00082505911556212,0.02872384228410468,0.029731733719326706,-0.9999999999999998,7.620789513793697e-05,0.008729713347982107,0.008676156824374854,-1.0,0.0012193263222069841,0.03491885339192832,0.03407743523790595,-1.0
mil,auto,3,0.03721744609255831,0.19291823680657647,0.11885998180045515,-0.9999999999999999,0.15737865593259462,0.3967097880473768,0.22245135124949741,1.0,4.179339967853358,2.0443434075158113,0.7362736366579691,-1.0
milak,auto,6,0.018628412849491738,0.13648594377990628,0.15605969190206567,0.5446222515474569,0.0857947658402204,0.29290743561784227,0.36619374155827017,0.2927611939517477,0.0890432098765432,0.29840108893323963,0.3704289379860905,-0.07273588103324191
milan,auto,7,0.012192314618381132,0.1104188146032239,0.11600853723561783,0.13519973117388273,0.022876646503476736,0.15125027769718882,0.1546811759609851,0.19441175910448516,0.06000000000000001,0.24494897427831783,0.2721655269759087,-0.20000000000000004
miliv,auto,8,0.009380424656012614,0.09685259240728983,0.10175763028622063,-0.14770118162694887,0.0679698073841181,0.2607101980823115,0.28092431554861136,-0.049764815634744046,0.3318836565096952,0.5760934442516207,0.5528169414535753,-0.36885264746852164
milsu,auto,7,0.010684093321209408,0.10336388789712492,0.1060921074238831,0.1390566863399678,0.013191232819658477,0.11485309233824954,0.11358969673174342,-0.178558007378641,0.022164056758437436,0.1488759777749165,0.13901594929134492,0.4532757889461609
mimar,auto,4,0.0026225422084070527,0.051210762622783235,0.04786745553457433,-0.9728158417917178,0.014269770408163263,0.1194561442880326,0.1124293122710895,-0.9979487157886732,0.0,0.0,0.0,
mimcc,auto,5,0.01250540285162019,0.11182755855163874,0.1111230459154114,0.757726576939872,0.01710920549494037,0.13080216166004432,0.12432599265898102,-0.030705728601831857,0.05923004001231147,0.24337222522775986,0.2224537658432058,-0.4102441066825898
mimid,auto,8,0.006027185863004998,0.07763495258583597,0.08698901819332878,-0.44273278190577076,0.05282330795599491,0.22983321769490786,0.26851635510175437,-0.10727499897719184,0.05643409510618651,0.23755861404332723,0.2374544673471224,-0.2952801598160788
mimil,auto,7,0.023235157616799864,0.15243082895792395,0.1586401563746124,0.4841389006202758,0.022523277488652068,0.15007757157101145,0.15335826836175212,0.5795096473294981,0.2906189636348367,0.5390908676974937,0.464818312020193,0.2243557018503302
mimus,auto,5,0.0026009479504921756,0.05099948970815468,0.05959876510749386,-0.6241896471894061,0.009357746848323818,0.09673544773413631,0.11016572661654761,-0.5763427877809574,0.024048753462603885,0.15507660514276125,0.18743355583412621,-0.634154939179086
misal,auto,3,0.015326417009808043,0.12379990714781673,0.1284207350071495,1.0,0.0586952664399093,0.2422710598480745,0.2179583273775116,0.9999999999999998,0.7394513031550071,0.8599135440002135,0.6361004298083771,1.0
mishe,auto,3,0.010221279916374025,0.10110034577771743,0.09965641553053538,-1.0,0.056972789115646245,0.23868973399718357,0.23868973399718357,-0.9999999999999998,0.0,0.0,0.0,
misjo,auto,9,0.00835568424818559,0.09140943194323872,0.10578202556314166,-0.0319673900931841,0.056635964082332096,0.23798311722122664,0.2875844984825564,-0.04336577598703288,0.02911467536069979,0.17063022991457225,0.21308010697705831,-0.5025223451917556
misou,auto,4,0.022310112572791477,0.14936570079101655,0.19135313114804278,0.019587860068642104,0.1446339338204418,0.3803076830941518,0.5404372338706368,0.18149713670577228,0.11259259259259259,0.33554819712314443,0.48708609259811286,-0.5
mitry,auto,8,0.00857889535865766,0.09262232645889251,0.09183995446424535,0.38549966483937764,0.05966263188287971,0.24425935372648416,0.23666848113551822,0.12340903923314928,0.1752777777777778,0.418661889569349,0.37492109513673044,-0.12229989761755714
mitvc,auto,9,0.02788562232995775,0.16698988690923097,0.18792643939193904,-0.1273398636954778,0.04094132169744886,0.20233961969285416,0.22417049209328363,-0.45906941031802423,0.04174909527459917,0.2043259535022391,0.25281332636200937,-0.3216992320897112
miwmi,auto,8,0.003941548586494811,0.06278175361117919,0.05890195979632289,-0.4320535564050637,0.008776526018994856,0.09368311490869022,0.08651925550112523,-0.2379851715858426,0.20710660972606948,0.45508967218128504,0.3844403307051982,-0.1986121073796326
mndu,auto,8,0.010417634554288728,0.10206681416743019,0.1159817963266527,0.057613861867424676,0.0640750682667365,0.25313053602190416,0.3029475177340579,0.5134247800827061,0.08823645404663924,0.29704621533801645,0.3256953427056424,0.03260480089354898
mndu2,auto,8,0.021485479767877784,0.1465792610428835,0.17079428162123592,-0.029146043751398547,0.08038010941899988,0.28351386107031856,0.36265358975602996,0.35390402664858756,0.07549018347050755,0.27475476969564616,0.31517275759033225,-0.14575946539384832
mnmi,auto,8,0.0017330189806760124,0.04162954456484015,0.042436775609420524,0.02714547281144394,0.006607379099948348,0.08128578658011712,0.08161935268463591,0.08334919650527937,0.09681905864197529,0.3111576106123315,0.2783024591812157,0.024716573591031795
mnmi2,auto,8,0.007467057589333775,0.08641213797455642,0.08510149762172886,-0.10395970008485315,0.019666267368016837,0.14023646946503193,0.13098945239571538,0.028338990524772508,0.29316165123456794,0.5414440425700221,0.4517262000584194,-0.06868843034261997
mokc,auto,9,0.014938348316371843,0.12222253604132031,0.12559075091680233,-0.4155604501674631,0.015417537298589027,0.12416737614441656,0.1217090356860799,-0.04715327412981547,0.06021954722893409,0.24539671397338247,0.2314789009142947,-0.1821464825105921
mose,auto,3,0.009432792955056344,0.09712256666221472,0.1001023097330547,0.9999999999999998,0.001422222222222225,0.03771236166328257,0.03673281980189861,,0.02345952600800248,0.15316502867169934,0.16197414905912547,-1.0
mosl,auto,8,0.007079429512161879,0.0841393458030301,0.09587781910161262,-0.20019085955226162,0.061334500903925615,0.2476580321813238,0.298648945967201,0.07551282731753806,0.08359375000000002,0.2891258376555095,0.38337127644929436,0.10773446410749664
mrcmp,auto,8,0.023484295644850946,0.1532458666485036,0.11179904695881084,0.33916020080977083,0.08496438227399719,0.29148650444574137,0.20371991052258773,0.40437179734953155,1.1040538969255496,1.0507396903731911,0.5794146631854746,-0.41355029884185995
mslr,auto,3,0.004447069827563273,0.06668635413308538,0.08940168839679198,1.0,0.0019024353647276093,0.043616916038706925,0.05476434196170042,-1.0,0.08334256694367498,0.28869112723406476,0.4252039858486225,0.9999999999999998
mxmo,auto,7,0.009147197061402938,0.09564098003158969,0.1600697024349749,-0.24837765504840245,0.015236972076218411,0.12343813056028681,0.21467898279320294,-0.34369699971962014,0.050740612786956726,0.22525677079048417,0.35244523720475307,-0.054230758077586275
mxto,auto,7,0.013119795983312274,0.1145416779312765,0.15812690913986993,-0.3849578895278631,0.04986260341662812,0.22329935829873787,0.35191147283305113,0.00976807367990768,0.12811891885101226,0.35793703196374116,0.5453107130719081,-0.08028402131222755
ncash,auto,8,0.018518258441398545,0.13608180790024266,0.15442679238853546,-0.03026638590813365,0.015054464285714284,0.12269663518497272,0.1391456373098111,-0.4709711982615574,0.01734375,0.13169567191065923,0.14047538337136983,0.03191489361702121
nccmp,auto,8,0.006391616980654292,0.07994758896085792,0.06623866176991607,-0.060739196620185155,0.023428171361566334,0.15306263868614814,0.11960928815989863,-0.027284149776010933,0.612194329024315,0.7824284817312794,0.5049354481594445,-0.2845340313015434
ncgre,auto,4,0.024430418394629495,0.15630233009980848,0.23882018403379715,-0.13269129654256587,0.04167704679528063,0.20414956966714534,0.416669736723832,-0.11045316336640484,0.06749999999999999,0.25980762113533157,0.30565602486509597,-0.5
ncmec,auto,3,0.006066967501577726,0.07789074079489632,0.10031063399072654,-1.0,0.009457837026777468,0.09725141143848488,0.12324674452767803,-0.9999999999999998,0.20439519852262233,0.4521008720657618,0.5506356775159921,-1.0
ncpem,auto,7,0.015156854261877595,0.12311317663791149,0.15986172454241634,0.011970259210045152,0.04469430884690551,0.21141028557500582,0.2661998935294128,-0.3496146950584382,0.2628510615627531,0.5126900248325036,0.571707567361277,-0.5803856962595303
ncwak,auto,5,0.015129502930953642,0.12300204441778048,0.17388269731334732,0.24933525297617123,0.01694567901234568,0.13017556995206775,0.17697585038800753,-0.41006668493651227,0.06984971026222694,0.26429095758694987,0.38369159282914106,-0.7107362721985939
ndgf,auto,7,0.009162679331646712,0.09572188533270075,0.0973402504927208,0.3621511273613968,0.012542218862853779,0.11199204821260203,0.1077120610258093,0.2808803052448327,0.01959183673469387,0.139970842444753,0.13240485096125285,-0.2
necmp,auto,8,0.22384435962616553,0.47312192892125127,0.2720187171756098,0.6510928330851383,0.43209302855455184,0.6573378344158747,0.3625862099332829,0.75878660740919,2.087895842951678,1.444955308288695,0.6521821444913837,0.09910330985146729
necmp1,auto,4,0.006031490231605506,0.07766266948544523,0.051833770689843836,0.9734991424976553,0.05893187209830261,0.24275887645625363,0.14712114472262866,0.050720013996553195,1.2277096157792138,1.1080205845467013,0.4960961444196791,0.3185272594789124
necmp2,auto,4,0.010189296207315322,0.10094204380393396,0.06810682210736907,-0.9700359957528166,0.07456099263556273,0.27305858828383833,0.1673606587262819,-0.5767922174232599,0.6400554016620497,0.8000346252894619,0.3825668929655983,-0.26802610118688325
new,auto,8,0.052830040441465595,0.2298478636869736,0.15843177543332015,0.12482851028029754,0.20617444854645972,0.4540643660831135,0.302999356335705,0.13884403014897542,1.6860374078776377,1.298475031672784,0.6554421767936123,-0.31091350954436386
nhdur,auto,6,0.007788375479089099,0.08825177323481438,0.08841021389633917,-0.17786473873205252,0.04690929705215421,0.2165855421124739,0.2215439057166075,-0.04439572899699208,0.08401920438957473,0.2898606637499727,0.2565979646311234,
nhgrs,auto,7,0.008925613039433828,0.09447546263148876,0.10919803135232854,-0.19495688049434612,0.06360199916701374,0.2521943678336488,0.3435508485918485,0.6941530052862279,0.07486202743468717,0.2736092605060859,0.3613574308486041,-0.21936878477571725
njbri,auto,5,0.018677322733012352,0.13666500185860442,0.15538327025304208,-0.6047071789822106,0.08362212852082981,0.2891749099089162,0.3861014056352791,-0.45433494410699166,0.032711111111111114,0.1808621328833405,0.21194781197266466,-0.33333333333333337
njfla,auto,7,0.005522976580431527,0.074316731497231,0.1004722988024106,-0.14697048579334165,0.05525216880720292,0.23505779886488115,0.34652026735473523,0.15372499300573678,0.06686754480185424,0.25858759599380293,0.3395078999721204,-0.7214315003211114
njski,auto,8,0.01062390176340769,0.10307231327280711,0.0989120536961423,0.4433787304641312,0.0017338966836734698,0.04164008505843222,0.04037826429908579,-0.09999999999999988,0.20178819444444435,0.4492084086973933,0.3730450452850325,-0.2687943262411347
njtab,auto,8,0.030817195495856202,0.17554827112750557,0.17921642817411948,0.10963870597597604,0.012092897590349413,0.10996771158094276,0.11119867348571834,0.3487390515843838,0.04508906586642043,0.212341860843359,0.22341460208715205,-0.09979251754212944
njwas,auto,3,0.0006842951207426156,0.026159035164596868,0.02742038376412441,-1.0,0.0002170138888888889,0.01473139127471974,0.014579521261578299,,0.22706504185523366,0.4765134225341755,0.43128331997182784,-1.0
nvlv,auto,8,0.014729920035479396,0.12136688195500202,0.11347040033028838,-0.058962393064596025,0.007254464285714284,0.08517314298365586,0.08016295810226434,0.21428571428571455,0.024951090720221593,0.15795914256611293,0.14757092606053576,-0.5755356049785758
nyli,auto,6,0.0030529560934798067,0.055253561817133624,0.05887840482481847,0.48953954937296884,0.003639526643990931,0.06032848948872275,0.0635913303683362,-0.5355616931747088,0.008888888888888885,0.09428090415820632,0.10101525445522107,-0.40824829046386296
nyli2,auto,6,0.003035849838758272,0.05509854661203208,0.05593098603622842,-0.5676373314243013,0.0020547052154195034,0.045328856321547574,0.04482721840134208,0.1360496920328705,0.6000994513031551,0.7746608621217127,0.5453935665524444,-0.2018076128426725
nyny,auto,8,0.004877476448390073,0.06983893218248739,0.0853351816598395,0.2865781444957671,0.049344325874663364,0.22213582753500924,0.2958774902001333,0.06237494711614074,0.12051842874730687,0.34715764250165493,0.47595876422355576,0.30541940428768566
nyro,auto,8,0.004860499803136858,0.06971728482332669,0.0691965599952531,-0.38718560700873855,0.07512415625529992,0.2740878622910907,0.2818547623204474,-0.0431397408088076,0.40660750316336663,0.6376578260817997,0.561480372090565,0.42769269729715237
nysu,auto,5,0.004537122792725077,0.0673581679733429,0.07761006915577219,-0.5652365629346457,0.06662762027248573,0.25812326565516275,0.35331149131280154,0.23143268365467717,0.04432132963988921,0.21052631578947373,0.23529411764705888,-0.3333333333333333
nytr,auto,8,0.01636960483913296,0.12794375654612053,0.12708358373429188,0.19716224500565632,0.09742979329289825,0.3121374589710409,0.3323380558132272,0.11606221141485812,0.6559662588488765,0.8099174395263239,0.6654456800432499,-0.5492256863584297
ohcl,auto,8,0.0044453039418120765,0.0666731125852999,0.06368021158986917,-0.07937018916842793,0.004576241629464286,0.06764792405879345,0.06378924432401488,-0.4763567274138604,0.2175346260387812,0.46640607418727,0.43018035968728785,-0.19907703554783873
ohmv,auto,6,0.00897163324684089,0.09471870589720327,0.09005467053899233,-0.2711838928111983,0.01328907660265032,0.11527825728492914,0.10729109366832085,0.1203143726680126,0.04232578579628385,0.2057323158774135,0.18775582419743195,-0.5492723959521327
okok,auto,8,0.011316460140171755,0.10637885194046678,0.11851449657049269,-0.07714318499872991,0.06734250028977919,0.2595043357822354,0.30335241956177494,0.006527936668389221,0.08567708333333333,0.29270647982805803,0.3639873324286732,0.3023298021217095
oktu,auto,4,0.0229328433722182,0.15143593817921228,0.17584376956146253,0.2216022604800177,0.0228114092797784,0.15103446388085867,0.16937611413524065,0.2619865511661595,0.022719875346260392,0.15073113595491938,0.1707237903513245,-0.5
onbar,auto,6,0.023796189246541182,0.1542601349880817,0.17089097414149518,0.2853809443753064,0.12149770149794632,0.34856520408375,0.43045480563890315,0.4351543255546175,0.1288181411522212,0.3589124421808489,0.4250442449435008,-0.03457477142218724
oncmp,auto,7,0.30909640583409403,0.5559643925955097,0.32366979693329373,0.6538726810674375,1.0293434656150888,1.014565653674068,0.5529599304354652,0.7878889085312292,5.33603633143008,2.3099862188831515,0.9823268097211638,-0.40864681631014166
oncmp1,auto,5,0.010019424735145424,0.10009707655643807,0.07529271768322815,-0.8164696205407883,0.05584983187291537,0.23632569025164268,0.16809359369083665,-0.5407633548437303,0.8139809172052939,0.9022089099567205,0.4869877638970935,-0.3120570939340375
oncmp2,auto,5,0.02491843574015003,0.15785574344999306,0.11376217595013524,-0.6539483606149615,0.09303600480524621,0.3050180401308195,0.2078604644618774,-0.5687750921000481,1.3201651927088673,1.1489844179573836,0.5740557922944914,-0.3260257074512366
onham,auto,6,0.007580964147013321,0.0870687323154146,0.07473149080604372,0.03179601633387038,0.041049390589569155,0.20260649197291078,0.16615196061431714,-0.5959631282700455,0.27602510174070644,0.5253809110928055,0.44585675333434116,-0.14156901537056762
onlon,auto,4,0.0016609144347436034,0.04075431798893957,0.03958496123381613,-0.05235236618077576,0.010418750000000001,0.10207227831296802,0.09429309774870025,-0.2034970342407603,0.0018749999999999993,0.043301270189221926,0.04441155916843274,
onnew,auto,3,0.009579091136163316,0.09787283145062943,0.11220955081857281,-1.0,0.006834722222222224,0.08267237883490607,0.09350316173599178,-1.0,0.11082794706063404,0.33290831629839773,0.5156460333969748,1.0
onnob,auto,6,0.006275049639745127,0.0792152109114476,0.07359943354597154,-0.30810630815413037,0.026233753291829198,0.16196837126991553,0.14131673653018076,-0.07506674481582508,0.009618344105878725,0.09807315690788548,0.09395243602940288,-0.25000000000000006
onosh,auto,6,0.010847935261677322,0.10415342174733061,0.11306476269277194,0.13460326524585817,0.10648293110098711,0.32631722464648893,0.4033391110081641,0.30232002197374264,0.10397045244690674,0.3224444951412673,0.41394901403270795,-0.39449036417617916
onto1,auto,3,0.0025890823538546382,0.05088302618609312,0.05164514935386385,1.0,0.1434126984126984,0.3786986907987647,0.45185639243034426,1.0,0.14222222222222222,0.37712361663282534,0.5142594772265799,
ontor,auto,3,0.001091078615762612,0.033031479164012806,0.036587772928094696,-1.0,0.0003555555555555562,0.018856180831641284,0.019110994086122924,,0.02345952600800245,0.15316502867169923,0.14526466945568814,-1.0
onwat,auto,6,0.003676114285436885,0.06063096803974752,0.05748388665912095,-0.5630580056833728,0.07549655432637042,0.2747663631639987,0.2604443705681861,0.07803578584014086,0.2948445010620551,0.5429958573157396,0.5879828491883365,0.10381268132159521
onwin,auto,6,0.0021996259449129315,0.04690016998810272,0.04488413449577052,0.18080333289698772,0.007251700680272109,0.08515691798246405,0.07853734201281269,0.20107401745731293,0.08681132656201908,0.29463761905435476,0.3580883643091305,-0.34199778354237836
orlak,auto,3,0.00815062882922483,0.09028083312212415,0.09395845085112878,1.0,0.136156462585034,0.36899385169001664,0.48735037015662575,-0.9999999999999998,0.0,0.0,0.0,
orore,auto,9,0.018281903514659997,0.13521058950636963,0.15703121984166082,0.45748762206396565,0.018360578211173186,0.1355012111059277,0.16118677121395528,-0.1201450301094607,0.0584805492072432,0.24182751954077353,0.2838123176715179,-0.6254954286375806
orsal,auto,4,0.06676051287807638,0.2583805582432169,0.2795313171182212,0.9801287309679004,0.07742720676956727,0.2782574469256255,0.29414077217498025,0.9756287795149506,0.4395290858725763,0.6629698981647479,0.5804805559967839,0.1763689053756646
orwil,auto,8,0.023313460304395427,0.15268745955184213,0.1843457255599008,0.6584158280362804,0.11458011612347678,0.3384968480259111,0.4251072806364177,0.5297385682497862,0.5159857253086421,0.7183214637671925,0.7848125249049752,0.19863252019958164
paben,auto,5,0.0017573917563843792,0.04192125661742953,0.039230016385485574,-0.4389859900769675,0.009320221606648197,0.0965412948258319,0.08460722332522169,-0.47141221998146837,0.1317862453404466,0.36302375313531016,0.2818097956516163,-0.46314847248854685
paca,auto,8,0.010723347110086996,0.10355359535084717,0.10305777071828129,0.34160308111139437,0.08374062552707033,0.28937972549415125,0.29175735851320367,0.12828008652464135,0.3427083333333333,0.585412959656116,0.5203670752498808,-0.3609376446067812
pahat,auto,8,0.013383623205322983,0.11568761042273708,0.1228371666150294,-0.35403660733728987,0.07543952738493545,0.2746625700472044,0.30608140902909714,-0.7117831732619321,0.2983336699753769,0.5461992951069938,0.5460795408217259,-0.06850937048291429
paphi,auto,8,0.00965308997888679,0.09825013984156353,0.09748977868213081,-0.17032716893458083,0.010197884466663153,0.10098457538982453,0.09754779504496146,0.17451860383915066,0.3235493827160495,0.5688140141698774,0.5197285408658778,0.3334085724750605
pawch,auto,4,0.0025712035995687785,0.050707036982738186,0.050630415230808565,-0.7012078173897556,0.0002391581632653074,0.015464739353293589,0.015327883252821965,-0.5,0.020000000000000004,0.14142135623730953,0.16317848796612638,0.11470786693528064
pncmp,auto,8,0.045408494710359945,0.21309269041982634,0.14794668857378007,0.21236199258254934,0.13933838134988163,0.37328056653123753,0.24495437255466415,0.3205623045420564,1.0603600199634071,1.029737840405706,0.5539664814483488,-0.31237287013479853
qcmo,auto,7,0.0008506430790669672,0.029165786104046076,0.035211268547334314,-0.2384417152049242,0.05929804408880728,0.24351189722230673,0.3276615913197907,0.035374853708387055,0.07513935213974786,0.2741155817164502,0.32874095913695106,-0.4033791807310027
roe,auto,4,0.055295738606689626,0.23515045950771524,0.16992982426691433,-0.7113464163647775,0.08864795918367338,0.29773807143809033,0.21938594737543501,0.5,1.0433333333333332,1.0214368964029708,0.5193746930862563,-0.9226129063148777
scmb,auto,4,0.014509664121796936,0.12045606718549687,0.13843468293633704,-0.5971120792672386,0.08695392219387757,0.29487950453342393,0.4207198026464138,0.03102539412894383,0.11,0.33166247903553997,0.47380354147934284,-0.8660254037844386
tes,auto,4,0.015057020346168485,0.12270705092279126,0.09206016781718332,-0.6376526188685945,0.012473119413054476,0.11168312053777185,0.08923061251785663,-0.8067645431849831,0.3333333333333332,0.5773502691896256,0.43301270189221924,-0.5
tnkn,auto,8,0.012551426326921418,0.11203314833977226,0.1040809039379742,-0.30411775000665026,0.03194383859120605,0.17872839335485016,0.1588786423040235,-0.33534328573031363,0.28397470589241147,0.532892771476975,0.4014744527924341,0.010715780713461808
tuhc,auto,3,0.014826785530770254,0.1217652886941523,0.17604923211231446,-0.9999999999999998,0.01379630655586333,0.1174576798505033,0.16373410984296133,-0.9999999999999999,0.017895420813241678,0.13377376728358098,0.27964931791555436,-1.0
tuis,auto,7,0.018687075098522698,0.13670067702291272,0.2009343181313654,-0.07205180189473644,0.0412411203580747,0.2030790987720664,0.30017870631024457,-0.2675548963879844,0.08187046563777865,0.2861301550654503,0.4122009816022915,-0.2702808268265426
tuis2,auto,6,0.018289817781704288,0.1352398527864634,0.17388109896183965,-0.13324024758881076,0.03556364026396985,0.18858324491844405,0.2419292223224512,0.014870202978202206,0.15624096640899535,0.39527328066667416,0.4653297475300326,-0.25603910633816546
